"Data-base,""Código Município"",""Município"",""Código Estado"",""Estado"",""Sigla Região"",""Região"",""Valor Pagador PF "",""Quantidade de Transações Pagador PF"",""Valor Pagador PJ"",""Quantidade de Transações Pagador PJ"",""Valor Recebedor PF"",""Quantidade de Transações Recebedor PF"",""Valor Recebedor PJ"",""Quantidade de Transações Recebedor PJ"",""Quantidade Pagador Pessoa PF"",""Quantidade Pagador Pessoa PJ"",""Quantidade Recebedor Pessoa PF"",""Quantidade Recebedor Pessoa PJ"""
"202107,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",12419941.85,37831,3281932.98,1829,12914802.48,38967,5022843.16,2916,4870,161,4600,174"
"202104,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",4428044.32,10700,5143746.72,2740,5323808.44,10546,5603176.08,3873,1189,264,1193,254"
"202109,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",6411418.88,34061,2272798.38,811,5992697.29,35388,8353517.99,2411,3169,61,3399,71"
"202211,3546504,""SANTA ERNESTINA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",10401154.65,42670,2988631.3,2917,9961118.87,29754,2471962.59,6333,2886,138,2821,123"
"202302,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",10077801.3,69779,1472639.42,997,10144711.66,56572,2538503.81,3423,3954,87,4125,78"
"202501,4124202,""SANTO ANTÔNIO DO CAIUÁ"",41,""PARANÁ"",""SU"",""SUL"",7175669.22,39178,1693597.22,1694,6482176.02,20972,1967775.17,4141,1414,66,1414,58"
"202201,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",7844854.89,39488,1087896.69,1426,8537248.59,37935,969234.2,2622,3463,112,3752,93"
"202212,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",28073366.76,114558,5656289.73,2222,24692561.68,90871,5096776.89,4883,6223,96,5658,90"
"202201,2413607,""SEVERIANO MELO"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",4407023.62,18200,1518772.25,881,4225883.52,19934,1497833.42,1269,1610,51,1747,49"
"202101,1716604,""PEIXE"",17,""TOCANTINS"",""NO"",""NORTE"",1079989.87,3229,3876774.24,379,1123208.15,3190,2681602.7,287,777,41,865,47"
"202109,1701903,""ARAGUACEMA"",17,""TOCANTINS"",""NO"",""NORTE"",5152428.06,15423,1162275.72,761,4709067.5,13370,1055035.85,979,1561,57,1607,54"
"202207,3546504,""SANTA ERNESTINA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9121164.23,35890,3789048.46,2620,9582447.56,26664,2462161.46,4493,2658,122,2656,116"
"202409,3159704,""SANTA ROSA DA SERRA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",13760580.18,51729,3981045.25,2390,16020933.8,26796,3719883.63,6298,1873,92,1734,97"
"202111,2903235,""BARRO ALTO"",29,""BAHIA"",""NE"",""NORDESTE"",5926733.73,27199,514900.47,551,5993720.09,25801,480823.51,938,2833,66,2833,58"
"202012,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",1648062.83,3225,1835707.29,880,2018293.15,3670,1987399.39,1303,652,145,686,157"
"202112,1701903,""ARAGUACEMA"",17,""TOCANTINS"",""NO"",""NORTE"",5923612.25,23169,1196580.95,1112,5888088.69,19903,778988.43,1587,1782,68,1894,68"
"202311,1502905,""CURUÇÁ"",15,""PARÁ"",""NO"",""NORTE"",48245048.98,486677,12893866.7,12915,46114584.27,339400,12446718.05,33384,16033,320,15797,321"
"202102,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",503347.02,506,286557.89,91,324271.29,438,186857.46,98,109,18,143,18"
"202505,2606408,""GRAVATÁ"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",111563264.25,621448,40909227.88,38554,115649745.64,445660,42950802.51,130295,44214,2601,42407,2380"
"202204,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",3465054.86,12094,3429686.68,1359,3840695.39,9609,2165399.79,2164,1082,97,1124,85"
"202110,2614857,""TAMANDARÉ"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",15723978.71,70653,10010009.99,6368,18327626.36,82470,9191561.17,12745,5598,387,6291,374"
"202209,2926509,""RIBEIRA DO AMPARO"",29,""BAHIA"",""NE"",""NORDESTE"",11561989.4,57186,1314108.16,939,11052997.24,46640,642378.79,2454,3833,68,3974,65"
"202411,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",3319020.79,44123,553272.78,337,3012900.15,23477,116769.46,631,984,18,951,14"
"202110,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",18214312.34,68772,2832686.99,2428,19858392.6,68496,2936797.1,2810,6105,171,6745,150"
"202303,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",3453532.23,10524,756032.08,769,3416703.43,7386,767368.22,1707,695,36,726,36"
"202304,2110039,""SANTA LUZIA DO PARUÁ"",21,""MARANHÃO"",""NE"",""NORDESTE"",36745029.41,215514,9756158.78,11612,34290031.54,165506,9144352.13,40953,9902,275,9922,252"
"202112,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",10464260.21,24309,13483814.78,7902,12316798.95,20654,13122629.2,9491,1602,345,1610,333"
"202112,3547304,""SANTANA DE PARNAÍBA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",481020144.25,965965,343696698.78,109957,488864996.97,780351,388985099.86,1315614,76371,6495,74535,5926"
"202112,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9060234.24,35777,5477384.13,2942,9581331.05,30425,4928456.48,3982,3343,243,3321,236"
"202108,2926509,""RIBEIRA DO AMPARO"",29,""BAHIA"",""NE"",""NORDESTE"",4699980.69,18165,929893.91,662,4775707.86,18758,746493.64,1058,2185,46,2307,46"
"202211,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",13074602.11,49606,4207551.05,3902,16110216.17,38480,5085096.83,6792,3912,273,3897,278"
"202210,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",69890021.97,289217,65711770.4,37566,78447089.28,229596,44214414.31,66126,19157,1521,19967,1461"
"202410,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",3244985.76,40348,412856.85,283,2878043.57,22190,93649.91,548,980,21,954,12"
"202402,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",22636169.3,190896,20117729.99,3503,21345876.98,134326,21236788.7,36490,6570,129,6586,119"
"202207,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",12122663.49,41134,3528850.7,3052,14161424.18,33669,4608517.64,5444,3503,240,3558,251"
"202207,4307203,""ERVAL GRANDE"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",3983536.89,11436,1928923.68,1363,3758451.33,7598,2176299.24,2289,1273,127,1165,128"
"202209,2707800,""ROTEIRO"",27,""ALAGOAS"",""NE"",""NORDESTE"",6670578.65,42885,1332455.9,1947,6671160.44,37878,683351.24,4564,2357,61,2455,48"
"202101,2413607,""SEVERIANO MELO"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",599597.73,1604,375636.85,96,592725.67,1802,308820.05,83,357,15,419,13"
"202410,1703057,""BANDEIRANTES DO TOCANTINS"",17,""TOCANTINS"",""NO"",""NORTE"",9678464.16,61729,3140318.77,2592,9073639.1,38502,9552774.08,9931,1699,87,1670,63"
"202203,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",16200176.37,73265,3072664.87,3098,17375159.67,69456,2986601.09,5041,5789,226,6744,195"
"202112,5102793,""CARLINDA"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",8282626.56,24424,3717268.14,2411,9467070.02,19679,3434972.17,4241,2680,200,2617,197"
"202101,2505105,""CUITÉ"",25,""PARAÍBA"",""NE"",""NORDESTE"",1914900.13,5028,408666.41,174,1970063.66,5362,115481.83,118,1072,43,1284,42"
"202111,2302107,""BATURITÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",23261655.96,108308,6620748.14,5423,24957994.85,106829,6195210.7,10849,8735,366,9583,358"
"202304,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",26846439.65,120779,6969033.11,2397,23121419.26,89236,4906968.78,4946,6791,109,6217,100"
"202108,2100303,""ALDEIAS ALTAS"",21,""MARANHÃO"",""NE"",""NORDESTE"",3593566.32,22304,362824.47,329,3540637.32,20940,408327.97,532,2757,37,2853,42"
"202403,4108205,""FORMOSA DO OESTE"",41,""PARANÁ"",""SU"",""SUL"",19861791.21,82112,5728399.83,6558,17300127.23,49058,9348231.9,17687,3684,307,3428,320"
"202101,4108205,""FORMOSA DO OESTE"",41,""PARANÁ"",""SU"",""SUL"",1159768.37,2156,765173.93,358,1299575.62,2078,421453.69,243,612,84,625,80"
"202108,2105427,""ITINGA DO MARANHÃO"",21,""MARANHÃO"",""NE"",""NORDESTE"",22949331.06,73318,8511145.9,3140,24081581.17,70838,10045201.4,5667,6147,212,6473,207"
"202209,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",12665864.33,45950,5002622.57,3377,14637548.29,36529,5340756.8,5993,3781,256,3724,259"
"202101,1506005,""PRAINHA"",15,""PARÁ"",""NO"",""NORTE"",2174971.58,4627,692990.45,212,1649927.66,4187,1225802.2,220,1057,44,1107,45"
"202205,5106653,""PONTAL DO ARAGUAIA"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",14090014.5,44835,3904363.25,3486,15233958.34,37416,2789254.57,6012,2645,170,2778,145"
"202410,4312500,""MOSTARDAS"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",48772420.15,194600,26029732.72,15791,53798942.23,99507,27918450.86,46967,6860,555,6576,521"
"202308,2100303,""ALDEIAS ALTAS"",21,""MARANHÃO"",""NE"",""NORDESTE"",21237677.92,240375,11439421.08,3976,19847030.39,144723,17322106.73,11923,7966,99,7937,108"
"202102,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",103320.86,476,543,2,85681.07,488,7359,9,95,2,125,1"
"202204,3547304,""SANTANA DE PARNAÍBA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",478590674.67,1035755,372526180.71,124494,489657560.38,805909,402542278.19,2000333,81354,7102,78611,6346"
"202404,1700400,""ALMAS"",17,""TOCANTINS"",""NO"",""NORTE"",22821169.89,160989,36145103.28,9259,22037119.31,89491,17042367.08,28629,4144,215,4173,193"
"202501,2100303,""ALDEIAS ALTAS"",21,""MARANHÃO"",""NE"",""NORDESTE"",35827976.63,370817,8680237.48,6008,31942409.31,216942,7458963.96,25702,10365,130,10215,137"
"202202,3145208,""NOVA SERRANA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",241328694.44,555174,59691883.97,26889,293306120.47,520245,67430304.18,82828,33006,2423,35363,2327"
"202104,2103604,""COROATÁ"",21,""MARANHÃO"",""NE"",""NORDESTE"",10875984.4,41504,5415154.44,1703,10753891.42,42160,4778401.8,2015,6034,203,6949,215"
"202304,3159704,""SANTA ROSA DA SERRA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",4394816.07,18282,1022766.09,821,5003953.65,12797,942851.64,1866,1384,74,1362,80"
"202306,1506005,""PRAINHA"",15,""PARÁ"",""NO"",""NORTE"",40353688.68,303965,6817729.46,7308,35507978.76,210965,7569880.75,18066,11540,197,11004,201"
"202212,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",48644160.33,228897,9093276.86,6625,51042342.72,190619,10966362.88,17584,10173,275,10796,257"
"202204,2604700,""CORRENTES"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",10742609.5,40492,2146061.77,1078,11300458.63,36578,2699183.29,2181,3222,73,3411,59"
"202408,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",77208115.74,506618,13117807.68,19688,72853662.12,326903,15402563.77,62308,14736,348,13988,337"
"202405,3145208,""NOVA SERRANA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",603160735.65,2127483,213309356.29,113886,692258164.96,1519062,244813876.74,405499,55721,5518,56397,5115"
"202303,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1612562.18,19417,60755.37,123,1461379.67,11641,52854.82,163,686,11,713,9"
"202209,1502905,""CURUÇÁ"",15,""PARÁ"",""NO"",""NORTE"",27501009.68,216964,6824687.56,7222,27664760.61,185729,6343302.71,15923,11836,251,11891,253"
"202308,2920205,""MALHADA"",29,""BAHIA"",""NE"",""NORDESTE"",21991140.59,164485,3297726.37,2276,20711948.17,107749,2716630.26,5979,6972,149,6829,131"
"202104,4107652,""FAZENDA RIO GRANDE"",41,""PARANÁ"",""SU"",""SUL"",85487633.14,275614,53013830.68,35625,92657659.02,277427,55600515.94,49940,37863,2940,40156,2710"
"202203,3552106,""SOCORRO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",62261923.64,150275,48168292.05,22257,67535596.46,130142,44535345.75,48065,14228,1554,14351,1522"
"202107,1703057,""BANDEIRANTES DO TOCANTINS"",17,""TOCANTINS"",""NO"",""NORTE"",1625308.82,5659,1122453.98,327,1602387.77,5162,3500168.4,633,665,30,664,29"
"202403,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",70528518.88,503228,26397851.54,11060,71611540.62,320744,18129809.64,49110,13697,358,13956,327"
"202303,1508126,""ULIANÓPOLIS"",15,""PARÁ"",""NO"",""NORTE"",50054004.15,269456,20297025.82,18087,54373338.27,194926,22218376.17,51869,11652,523,11562,530"
"202310,2701357,""CAMPESTRE"",27,""ALAGOAS"",""NE"",""NORDESTE"",11428644.22,84666,518941.29,1405,10920281.53,59308,523566.33,2789,3121,48,3123,46"
"202211,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",13475266.37,99884,3341285.04,3103,13405642.33,84021,8637420.52,15507,5135,123,5267,113"
"202305,3546504,""SANTA ERNESTINA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",11423944.34,52577,4063593.66,4030,11701097.5,33064,3134639.59,8269,3175,146,3099,144"
"202012,2903235,""BARRO ALTO"",29,""BAHIA"",""NE"",""NORDESTE"",799431.94,2176,41099.47,28,895464.18,2153,31038.15,44,514,10,554,12"
"202501,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",18430748.27,102545,4361155.79,3674,16498181.25,50854,3791407.78,11863,2862,142,2768,136"
"202401,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",10893807.27,29022,11742046.6,3397,8983116.21,15412,11269611.9,9870,2368,265,2102,290"
"202401,2920205,""MALHADA"",29,""BAHIA"",""NE"",""NORDESTE"",25417800.88,221755,2683658.31,2774,23423673.98,143620,2223814.6,7049,7645,147,7384,135"
"202210,3123304,""DORES DO TURVO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5497903.62,17342,2118502,1173,5085461.45,15672,1990827.28,2315,1415,86,1373,81"
"202107,2104503,""GOVERNADOR ARCHER"",21,""MARANHÃO"",""NE"",""NORDESTE"",3980099.13,17086,851065.22,346,3738039.48,17277,632939.61,785,1867,31,1757,29"
"202503,2105427,""ITINGA DO MARANHÃO"",21,""MARANHÃO"",""NE"",""NORDESTE"",99641488.22,704954,34607194.61,25224,94278995.89,450462,41776668.6,119370,15031,502,14787,501"
"202310,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",2197415.21,30589,141287.27,227,2126327.56,17451,91325.52,243,829,10,828,10"
"202210,2302107,""BATURITÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",46038653,257397,13125272.2,13740,46482872.26,230051,12012291.83,35556,13360,518,13645,519"
"202404,3552106,""SOCORRO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",127027334.32,437565,100360864.26,57444,143319560.55,285962,104055057.86,201004,21202,2306,20958,2160"
"202111,3107703,""BOM JESUS DO AMPARO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3991261.64,13557,4218263.48,1343,4016136.16,11911,5409531.52,1924,1480,130,1496,125"
"202104,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3226586.11,5196,2992308.59,584,3079814.01,4776,2579653.67,462,1040,73,1147,65"
"202401,1700400,""ALMAS"",17,""TOCANTINS"",""NO"",""NORTE"",18670688.97,132231,33210107.64,7164,17263109.92,74442,10452230.03,21075,4019,182,4021,184"
"202104,2210805,""SIMPLÍCIO MENDES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1885995.87,8209,605795.07,455,2091114.56,8395,413003.61,577,1396,68,1710,74"
"202210,3145208,""NOVA SERRANA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",373723283.27,1009346,128833024.33,57661,445479547.29,874412,151706545.11,192963,42145,3742,43934,3663"
"202202,1506005,""PRAINHA"",15,""PARÁ"",""NO"",""NORTE"",17709687.39,73310,3296218.42,2735,15530021.53,60296,4573574.2,5041,5620,140,5374,156"
"202212,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",10591559.66,39905,2527462.17,2621,9991356.81,27373,2558649.81,8184,2227,128,2211,119"
"202212,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",16313700.51,100269,1420073.06,2075,17481140.44,88992,1619054.51,6871,5028,138,5130,120"
"202312,2606408,""GRAVATÁ"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",231894165.67,1226362,86096349.23,70717,247727043.31,952087,85857963.92,209750,40961,2348,41832,2168"
"202502,2202026,""BURITI DOS MONTES"",22,""PIAUÍ"",""NE"",""NORDESTE"",13187281.03,113567,2068609.4,2902,12033742.35,65753,1310433.26,9416,3573,114,3409,81"
"202403,2913002,""IBITIARA"",29,""BAHIA"",""NE"",""NORDESTE"",24260868.83,148692,4971914.43,3584,24860777.45,95096,4006687.28,11292,5740,142,5560,144"
"202301,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",7692478.07,18109,17761350.81,2528,7165712.78,9720,16581074.81,5802,1921,236,1628,234"
"202311,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",2145276.12,32942,195816.34,218,2089784.84,18043,29564.86,126,833,12,824,8"
"202011,2110039,""SANTA LUZIA DO PARUÁ"",21,""MARANHÃO"",""NE"",""NORDESTE"",625670.21,1079,447920.35,38,652795.36,1099,232116.55,13,354,16,352,9"
"202503,3515129,""EMILIANÓPOLIS"",35,""SÃO PAULO"",""SE"",""SUDESTE"",12333307.17,50669,2479050.13,2881,11848568.24,25108,2495156.05,8566,1660,99,1575,95"
"202205,5213004,""MAURILÂNDIA"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",14798602.64,60562,1866033.03,2474,13767108.06,49088,1675208.09,6331,4073,152,4233,150"
"202305,4300851,""ARAMBARÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",5855758.38,24472,1660167.08,2467,5452460.91,15560,1411435.75,5062,1687,148,1659,155"
"202410,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",149847270.53,865075,126537847.78,78208,158966110.6,472371,92316351.62,162112,26284,2217,26490,2102"
"202110,2111029,""SÃO JOÃO DO CARÚ"",21,""MARANHÃO"",""NE"",""NORDESTE"",4117501.48,18779,1049574.55,636,4383060.2,16331,733416.71,715,1960,64,1903,56"
"202207,2209450,""SANTO ANTÔNIO DOS MILAGRES"",22,""PIAUÍ"",""NE"",""NORDESTE"",1008893.72,9510,54806.4,103,1120597.61,6757,97142.45,111,527,10,558,5"
"202309,2925709,""PRESIDENTE JÂNIO QUADROS"",29,""BAHIA"",""NE"",""NORDESTE"",12391722.84,84286,1531328.31,2648,12501848.24,53777,1926280.87,8277,4203,167,4142,123"
"202202,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",4058412.18,8232,9670385.47,1148,3066275.22,5198,8993818.63,2306,1347,159,1164,178"
"202105,2701357,""CAMPESTRE"",27,""ALAGOAS"",""NE"",""NORDESTE"",1362656.46,5906,235325.95,249,1520927.1,6959,93349.14,92,815,19,1029,15"
"202110,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",16077718.88,56486,3264706.17,2210,17277269.54,51755,5738721.31,4812,5835,191,5425,195"
"202211,2110039,""SANTA LUZIA DO PARUÁ"",21,""MARANHÃO"",""NE"",""NORDESTE"",32734028.72,167698,8883678.44,8484,32507750.78,137899,8149359.99,30827,8587,256,8797,247"
"202203,4300851,""ARAMBARÉ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",2827929.08,11188,1367663.71,1295,2974293.54,8420,945716.98,1713,1195,113,1164,115"
"202412,1506500,""SANTA IZABEL DO PARÁ"",15,""PARÁ"",""NO"",""NORTE"",239655462.48,1848593,195125983.27,83621,230942610.14,1261501,247744351.96,318532,39460,1381,39138,1281"
"202402,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",11081882.2,29661,7297256.06,3274,9204602.83,14970,6967190.69,9597,2386,271,2078,293"
"202409,2304277,""ERERÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",14084533.24,95591,4311355.6,3183,13101138.95,59143,3735788.94,11424,3098,106,2967,77"
"202306,2104503,""GOVERNADOR ARCHER"",21,""MARANHÃO"",""NE"",""NORDESTE"",14319280.99,106114,1541566.1,1922,13263214.15,78813,1584174.62,7347,4155,59,3984,51"
"202202,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",10344207.95,52385,1205286.13,1382,10622847.47,89716,1004373.25,3266,4655,98,4960,111"
"202505,2707800,""ROTEIRO"",27,""ALAGOAS"",""NE"",""NORDESTE"",8836012.45,67820,3317440.25,1779,8341442,42548,2302264.24,7556,3726,89,3611,78"
"202210,3507803,""BRODOWSKI"",35,""SÃO PAULO"",""SE"",""SUDESTE"",53250394.94,185182,42362536.89,23454,61158808.01,154196,42778308.2,39517,11686,1215,11703,1132"
"202102,1709005,""GOIATINS"",17,""TOCANTINS"",""NO"",""NORTE"",1658747.88,4461,1049222.59,241,2195401.25,4584,783286.68,297,757,43,940,45"
"202401,4308805,""GENERAL CÂMARA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",13356063.87,87114,4319905.46,4285,11815583.12,47360,7290531.54,10237,3835,204,3597,206"
"202310,2903235,""BARRO ALTO"",29,""BAHIA"",""NE"",""NORDESTE"",20524169.71,138213,1222668.43,2006,19742010.58,93187,1724415.09,6678,5566,123,5359,110"
"202207,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",15016085.81,85679,2122038.16,2849,15096508.62,74078,2163451.81,7785,5890,133,6134,135"
"202106,3112307,""CAPELINHA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",26147155.33,70405,10845795.45,6614,26514839.79,68876,10765991.56,11953,9462,753,9779,772"
"202412,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",45374817.03,319755,11464549.74,9692,42878702.89,224369,9587963.37,43804,9932,255,9691,229"
"202304,3547304,""SANTANA DE PARNAÍBA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",690025447.86,1685855,632645941.73,193720,701790091.15,1158639,679303505.1,2678898,96058,8734,93152,7940"
"202411,4107702,""FÊNIX"",41,""PARANÁ"",""SU"",""SUL"",12204745.44,60595,4014450.53,2979,10664662.36,33479,3181913.66,7761,2407,124,2342,123"
"202411,1506005,""PRAINHA"",15,""PARÁ"",""NO"",""NORTE"",103640767.43,733550,12111700.08,15305,92217196.31,466504,11948289.23,61171,17849,246,16786,239"
"202312,3145208,""NOVA SERRANA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",640721880.48,1915553,193141685.19,96181,780353400.96,1421419,247661504.51,370993,51781,4773,52909,4664"
"202411,2302008,""BARRO"",23,""CEARÁ"",""NE"",""NORDESTE"",40580883.4,293851,10545927.78,9374,38468494.36,209238,7657980.73,36920,9753,250,9498,235"
"202404,3123304,""DORES DO TURVO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",9788602.98,39748,3591758.66,2661,8996730.93,24882,3963063.57,7993,1909,119,1847,121"
"202405,4107652,""FAZENDA RIO GRANDE"",41,""PARANÁ"",""SU"",""SUL"",425503064.69,2781797,357783813.98,253516,453775826.24,1692640,329675639.8,556175,85846,7137,85947,6648"
"202208,1508126,""ULIANÓPOLIS"",15,""PARÁ"",""NO"",""NORTE"",42412989.28,191293,22662984.06,14290,53792020.55,147573,21224480.02,36813,9816,463,9860,476"
"202409,2105427,""ITINGA DO MARANHÃO"",21,""MARANHÃO"",""NE"",""NORDESTE"",94391312.43,591941,30306348.1,21519,90938492.82,390230,43438423.21,94791,14041,502,13768,473"
"202205,2413607,""SEVERIANO MELO"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",6983034.51,29327,1832538.83,1062,6818203.95,28152,2105108.35,2167,1895,56,2019,55"
"202110,3515608,""FERNANDO PRESTES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",5475863.43,12350,8712332.85,1568,4680289.61,9359,9167547.16,2293,1606,126,1400,131"
"202312,1716604,""PEIXE"",17,""TOCANTINS"",""NO"",""NORTE"",25510902.05,174979,35761107.12,7234,24822954.55,100062,29432645.89,15019,4950,207,4894,194"
"202502,3147808,""PASSA VINTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3861823.58,25092,1871717.36,2936,3589546.81,13558,1703128.51,6710,1021,74,994,71"
"202205,3525102,""JARDINÓPOLIS"",35,""SÃO PAULO"",""SE"",""SUDESTE"",71373964.44,255027,107808389.64,29505,81541944.6,214931,180348242.48,45598,17808,1596,18034,1524"
"202411,1709005,""GOIATINS"",17,""TOCANTINS"",""NO"",""NORTE"",30894652.89,171498,8299948.82,6595,27573800.8,104752,5883767.74,18293,5194,171,5017,145"
